ID,Word_Count,Number_of_Sentence,Unique_Words,Average_Word_Length,Label
7981,96,11,23,5.761185035,0
2465,16,7,14,4.455560276,0
1192,47,10,29,6.543159954,0
5567,97,14,48,4.28332033,0
2296,37,7,30,4.418582594,0
9743,29,8,18,5.831096171,0
7065,86,8,8,5.881787528,0
7813,85,9,17,3.654146019,0
4963,60,4,44,5.259067064,0
6801,93,5,17,6.329632072,1
1077,54,6,44,3.597188666,0
8463,67,4,45,5.674726627,0
7599,67,15,13,5.846703105,0
7118,93,5,15,4.423591552,1
3616,38,14,42,3.583783907,0
1680,24,9,29,4.017717527,0
8517,17,14,37,3.66088421,0
9624,12,9,16,3.406437936,0
9278,93,4,25,6.92068357,1
1180,19,4,22,6.9330599,0
9488,47,9,7,4.139948601,0
9216,78,14,49,6.446578921,0
2308,74,9,21,3.847774777,0
4011,42,4,19,4.514686631,1
1718,35,12,17,4.327315105,0
4222,91,15,16,4.029370869,0
2009,91,5,9,6.264718457,0
7444,27,14,18,4.123811084,0
2228,41,11,28,5.647155337,0
8000,91,12,28,3.464505296,0
6766,85,13,38,3.748425008,0
7527,88,9,8,4.083005146,0
1795,49,8,16,4.977883137,0
1105,93,4,16,5.159546636,1
9943,100,15,18,6.414419701,0
6473,42,12,30,3.373454803,0
5893,13,14,37,5.544755639,0
7416,35,8,18,3.074095916,0
1443,85,9,47,3.439649596,0
5962,34,15,44,3.239919552,0
9088,37,10,15,6.35079242,0
3946,43,12,41,6.965150864,0
6062,51,6,23,4.541803183,0
7266,47,9,34,4.34158846,0
4968,99,11,39,4.767815373,0
3036,20,9,50,5.496596839,0
8346,84,9,33,3.515977385,0
9727,93,6,24,3.526127818,1
7763,24,11,27,4.052754641,0
4914,95,7,32,6.978079133,0
5699,44,12,46,3.775886689,0
2529,13,5,44,5.910823969,0
2574,93,8,15,6.462217234,1
9068,84,13,50,6.572764587,0
1245,22,8,18,4.25644823,0
6611,98,15,27,6.245982451,0
2902,37,7,20,3.971803811,1
2063,11,9,31,3.377297856,0
3427,94,4,24,4.262390677,1
6463,30,4,23,4.474348655,0
2208,36,11,21,4.059812377,0
1347,94,8,16,4.621912498,1
5497,94,8,20,5.38523621,1
6362,45,11,29,5.299208008,0
1838,10,10,40,4.672540806,0
6193,72,4,34,3.388439656,0
5528,74,4,43,6.032001314,0
1051,27,11,27,4.496494046,0
1682,50,7,24,6.856491459,0
9763,31,13,29,3.13771243,0
7529,44,5,27,3.714947326,0
4579,34,10,16,3.740467536,0
6813,94,7,20,6.269616342,1
7025,10,14,18,6.632480375,0
1155,49,12,38,3.470059559,0
9671,55,7,32,5.647804392,0
4784,66,7,34,4.573656752,0
6169,56,13,49,4.347522393,0
4257,21,8,36,6.00415656,0
7548,94,4,20,6.848962443,1
9735,53,7,7,4.454495502,0
2947,16,6,32,4.666193498,0
9068,19,13,26,3.678247152,0
8559,65,12,23,5.077974914,0
5314,40,12,50,3.401201136,0
4501,84,14,38,3.711974233,0
4789,94,6,25,3.874139232,1
6043,60,11,27,6.047961827,0
2616,17,8,29,5.547835649,0
3014,94,6,21,3.315969768,1
6609,48,4,34,6.533534473,0
1233,94,6,25,6.500701708,1
7216,94,4,25,3.487254837,1
2171,86,5,33,3.755078195,0
9492,63,5,12,4.559154411,0
8759,47,6,14,3.70308063,0
5633,94,4,15,3.001513111,1
9497,54,4,18,5.30843224,0
3150,94,7,19,4.494536527,1
9101,59,7,42,5.528774005,0
8258,74,8,34,5.54015591,0
2427,76,5,20,4.373599059,0
5474,57,8,43,3.24029692,0
9806,23,5,17,4.029860573,0
7223,38,7,33,6.179129304,0
6450,72,11,22,6.904556135,0
3593,33,9,8,5.701510975,0
7722,15,15,7,6.354941094,0
3690,85,15,23,6.294515777,0
7009,89,15,45,6.708525765,0
8167,16,10,8,6.564637369,0
4769,53,14,14,3.953053578,0
7909,31,4,14,4.469175617,0
3085,26,13,14,3.795762965,0
9896,79,5,8,3.145776668,0
1445,76,13,24,6.739445678,0
8422,94,7,24,3.777312528,1
4497,25,11,34,6.455923665,0
7892,95,5,16,4.106109655,1
8346,48,9,41,3.51074719,0
6723,53,5,9,6.826835858,0
5034,54,10,18,6.371649936,0
7819,38,9,41,4.126839946,0
6181,95,8,22,6.217291098,1
3224,95,5,21,4.487105215,1
5412,51,4,6,6.845258898,0
7438,89,15,39,4.354189344,0
7045,40,7,23,4.56866356,0
7026,15,6,44,5.634010394,0
5932,79,4,13,3.491859363,0
6645,23,7,19,3.946766061,0
1248,26,4,16,5.591303377,0
7873,95,7,17,6.312626565,1
8291,54,11,46,6.285789803,0
9148,18,7,32,6.786255657,0
4266,79,13,38,4.325257117,0
1396,13,8,25,5.125432662,0
1882,94,14,33,5.100008217,0
7999,90,11,50,4.314956412,0
1258,96,7,19,5.237078647,1
3523,86,13,37,5.664471767,0
4865,59,8,12,6.915463877,0
8405,28,13,49,3.85775048,0
3669,96,7,15,3.904072732,1
4512,96,7,18,5.243668054,1
2307,29,10,6,5.513713234,0
8583,43,15,37,5.891243605,0
4215,35,8,34,3.035881481,0
3884,12,8,33,5.158732414,0
7787,22,10,43,6.358797423,0
1582,41,9,48,3.775734258,0
3347,42,15,30,6.529707841,0
6096,62,15,19,4.824411178,0
4270,26,15,37,6.199748183,0
7988,66,14,45,5.26459443,0
2538,46,6,17,5.058031228,1
5038,96,10,10,4.400467485,0
3652,48,6,47,4.196356127,0
7185,51,5,16,6.968557041,1
7726,42,12,43,4.407476066,0
8840,92,10,34,3.687506279,0
5885,79,10,5,5.757951406,0
6697,32,9,20,4.714812069,0
6645,97,6,24,4.277851097,1
9895,99,5,35,6.854355635,0
8390,89,4,21,5.788729743,0
6665,73,4,9,4.552944886,0
9052,39,11,17,5.130076607,0
9719,66,6,31,6.308669096,0
9856,97,8,25,4.690555728,1
2246,57,13,26,6.243634837,0
6196,14,11,40,3.104037343,0
1538,98,8,16,4.469964722,1
5845,31,11,39,6.26774285,0
5284,58,14,31,4.08441171,0
1183,97,8,15,4.084837386,1
3940,73,4,16,4.033464623,0
8603,81,12,11,3.561213782,0
1260,13,4,23,6.018544716,0
2942,11,5,38,4.209261401,0
6024,47,14,22,5.514518076,0
9737,53,9,28,4.900927534,0
9120,97,8,24,4.940306411,1
5252,45,14,12,5.378880207,0
4162,97,4,25,4.48816983,1
4698,93,5,48,4.963977607,0
9039,97,7,17,4.646601871,1
8471,36,13,32,3.756517787,0
3244,18,5,33,6.547733969,0
8934,23,5,20,3.918891812,0
9349,30,4,22,6.57594189,0
7534,54,13,45,4.363136632,0
6186,89,15,36,4.721140929,0
8186,12,15,40,3.548532819,0
8561,56,11,14,4.764101502,0
6137,35,9,45,4.511207043,0
1125,81,5,49,3.68654144,0
7891,81,5,45,5.288198814,0
5251,77,4,43,4.578553726,0
6160,86,7,43,6.777502838,0
4956,67,14,32,3.279997525,0
1231,47,5,44,5.889786727,0
8472,97,7,24,5.870300915,1
1884,35,13,18,5.911653795,0
1160,97,5,16,5.372608822,1
8017,88,4,33,5.526910417,0
8974,50,11,5,3.751867163,0
6804,40,6,34,3.555292819,0
1744,53,14,46,4.501168641,0
2743,97,6,20,6.250171181,1
7634,97,8,13,5.338216373,0
6276,97,6,18,3.608223895,1
2923,30,6,25,3.603201699,0
7119,30,7,8,6.060859376,0
5928,28,5,49,4.787414197,0
2205,38,10,19,3.97921353,0
6212,45,13,32,3.54230957,0
4659,56,11,6,6.382305922,0
9721,84,15,18,5.586907582,0
3664,84,8,45,3.745510487,0
6621,68,5,21,6.851878208,0
4488,97,5,17,3.12373732,1
8878,97,5,23,6.814237725,1
1707,97,5,25,5.301069041,1
1877,50,10,50,4.140775911,0
5736,13,5,20,5.948603173,0
1861,15,9,45,4.053382679,0
9789,54,8,19,3.565673223,0
9375,70,14,22,3.716307968,0
6582,10,10,41,4.614884786,0
1103,97,7,22,5.1092272,1
5411,97,6,18,4.393626312,1
6749,97,4,23,6.719810193,1
3422,68,14,48,4.477266626,0
7713,34,6,11,3.178319285,0
3559,83,6,29,6.15337408,0
4174,97,4,16,3.883618328,1
8702,52,6,21,4.147916178,1
8690,98,6,23,3.981063739,1
1087,98,9,20,5.042149908,1
4885,73,4,50,3.308273214,0
7799,57,4,5,4.465510533,0
4909,53,7,8,5.877311207,0
7213,30,8,40,4.029512696,0
6910,63,7,35,6.0586027,0
3479,85,13,47,4.85313327,0
6428,98,6,19,5.924055676,1
2402,13,10,28,4.982240012,0
1661,65,13,46,4.789187216,0
6644,16,4,19,6.657768558,1
3617,61,5,5,3.89211628,0
2185,47,4,7,6.828290069,0
5998,98,11,38,3.150306818,0
9514,13,12,26,5.342011302,0
3765,51,6,42,3.630058365,0
3840,68,7,17,5.601755191,0
1098,69,5,20,4.751185754,0
3057,47,5,28,4.32047941,0
8226,20,12,30,6.110154676,0
9401,98,4,18,5.100330133,1
1808,90,9,10,4.862791252,0
2155,70,5,24,6.375538602,0
5244,73,15,15,3.114750302,0
3411,98,8,18,4.221205293,1
4788,98,6,18,4.299276679,1
5002,98,6,15,3.368147369,1
6388,98,5,18,4.973327927,1
5900,91,4,42,3.379790784,0
9786,79,4,22,3.861830657,0
4326,79,10,36,3.140793945,0
3778,98,6,17,4.842486472,1
7233,95,10,50,6.249102386,0
3795,44,8,20,3.179792421,1
6996,22,4,22,5.671665441,0
2449,53,4,14,3.745615216,0
2637,87,14,20,5.229762075,0
6661,58,12,33,6.293127959,0
3045,42,8,35,3.170467341,0
7937,41,9,21,4.108354323,0
4436,63,12,39,6.269929629,0
9858,98,4,21,6.663629638,1
4833,63,9,21,4.249790456,0
7632,22,12,15,4.720225342,0
8963,63,6,18,4.108616503,1
2107,87,4,27,6.999619507,0
6844,98,4,17,3.288955139,1
2752,99,4,21,6.40841321,1
9124,41,13,13,4.035588061,0
8697,79,14,6,5.969030725,0
9186,99,6,16,5.878518583,1
5096,29,15,21,6.858533177,0
4161,99,8,22,6.160384617,1
5859,62,11,47,4.615004092,0
5209,89,10,33,3.400571974,0
1307,17,9,28,5.274953196,0
1756,77,9,5,6.104478952,0
5175,21,15,46,4.336953634,0
8143,12,14,43,4.722172975,0
4054,60,7,20,6.883566113,1
5975,89,9,21,6.243495456,0
6390,36,13,28,4.652143348,0
9370,99,8,20,3.684272172,1
4535,76,8,7,4.13461424,0
4922,56,13,29,6.694402474,0
9610,33,14,31,4.496569625,0
7290,47,12,29,3.242070681,0
1518,99,7,19,3.352912629,1
8629,62,7,43,3.230960448,0
6524,38,8,46,6.194411275,0
3805,99,7,18,6.128855433,1
5761,37,7,35,3.718405054,0
6271,33,5,5,6.720724822,0
1487,31,5,16,3.909827608,0
7942,99,7,21,5.41296766,1
6745,24,11,35,5.44633651,0
9548,99,7,23,6.52704355,1
7395,27,10,13,3.045344344,0
4610,84,14,10,3.293400209,0
7364,38,5,32,6.45984698,0
5365,98,13,10,6.230550753,0
5988,20,9,39,3.314419688,0
6597,99,9,20,6.374537392,1
8159,34,4,47,3.688987768,0
7527,24,5,38,6.162622517,0
3030,80,14,8,4.899606489,0
8200,30,10,21,3.550337154,0
8646,50,11,23,4.850420186,0
2565,99,8,19,6.209159916,1
4185,81,8,23,3.268563194,0
4146,99,15,22,3.435671388,0
8141,93,8,16,5.096402012,0
8303,18,9,12,6.60302995,0
5781,100,4,25,5.554857362,1
9482,70,5,8,4.317546821,0
7702,34,4,6,6.948845396,0
4512,49,6,27,6.088181307,0
1080,82,15,18,6.328626635,0
8341,23,15,27,3.892041467,0
1527,23,9,43,3.057789673,0
6413,65,5,11,3.239555102,0
8766,22,14,42,6.115937503,0
8475,100,5,21,6.985008999,1
7294,51,12,20,3.722260192,0
2328,82,10,32,4.487761707,0
3361,100,6,19,4.33297382,1
5074,44,14,37,3.879655864,0
9750,20,15,27,3.251374038,0
8974,100,9,42,4.331620399,0
9219,69,13,37,5.942478957,0
8024,29,9,49,3.259160309,0
4222,83,14,41,3.927824068,0
5001,52,14,16,3.378040277,0
3112,22,10,21,5.986351772,0
8576,98,4,11,5.285754993,0
5940,10,12,47,6.176730061,0
5651,71,15,20,3.2584078,0
8079,90,5,12,4.963411967,0
1845,20,15,33,4.20512689,0
5038,100,8,24,3.760357332,1
3899,12,15,30,5.970359971,0
4814,71,15,28,5.833316745,0
4328,91,6,49,5.159130766,0
9848,100,4,23,5.390358334,1
1812,59,13,13,6.923554883,0
6913,65,13,28,5.595743231,0
3521,56,11,47,5.563935979,0
4201,100,7,17,6.713268415,1
3731,99,13,36,6.8042004,0
3779,100,6,17,5.207444164,1
1004,71,14,28,4.088582333,0
9674,57,12,15,5.992998603,0
5866,74,6,24,6.091119189,0
6439,38,13,21,6.113322274,0
5464,15,8,25,3.382385664,0
3765,100,5,21,3.128010142,1
6099,76,9,30,3.365864326,0
3312,78,14,10,4.463660895,0
1700,36,13,45,5.805687355,0
2417,100,6,23,4.339237279,1
3858,36,6,11,5.508269127,0
3118,22,9,44,6.182137248,0
8942,18,12,14,4.934746202,0
1608,100,8,21,6.789679949,1
5787,80,15,35,3.262510858,0
4124,82,10,33,6.727964222,0
6675,10,4,24,5.495793873,0
2949,22,9,15,3.704852587,0
5296,39,15,23,4.361625486,0
7874,65,7,21,6.236761691,0
4187,39,4,15,3.550570508,0
3169,90,13,26,3.3108864,0
3243,17,10,35,4.062769445,0
1179,41,7,12,6.963923802,0
9445,100,5,15,3.136754633,1
4149,100,8,18,3.376823485,1
9877,85,14,42,5.331393423,0
6709,57,6,7,4.312751232,0
